buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
3250.0,65.0,100.0,12.0,10.824092446017525,6500,3250.0,660.2784399986267
3300.0,66.0,100.0,0.0,10.887212911454387,6600,3300.0,669.4635291099548
3350.0,67.0,100.0,11.0,10.901023026105305,6700,3350.0,678.6369822025299
3400.0,68.0,100.0,0.0,11.670624856840695,6800,3400.0,687.2055048942566
3450.0,69.0,100.0,0.0,11.032928141544575,6900,3450.0,696.2692840099335
3500.0,70.0,100.0,0.0,11.169613142097354,7000,3500.0,705.2221479415894
3550.0,71.0,100.0,0.0,10.718109043514387,7100,3550.0,714.5521531105042
3600.0,72.0,100.0,12.0,10.961941533283612,7200,3600.0,723.6746261119843
3650.0,73.0,100.0,15.0,10.839832561794262,7300,3650.0,732.8998622894287
3700.0,74.0,100.0,13.0,10.222686821659703,7400,3700.0,742.6820282936096
3750.0,75.0,100.0,0.0,9.492812522144613,7500,3750.0,753.2163150310516
3800.0,76.0,100.0,0.0,10.544634384390084,7600,3800.0,762.699812412262
3850.0,77.0,100.0,0.0,10.741434883567214,7700,3850.0,772.0095572471619
3900.0,78.0,100.0,0.0,11.203050427755098,7800,3900.0,780.9356987476349
3950.0,79.0,100.0,0.0,11.021574390051052,7900,3950.0,790.0088140964508
4000.0,80.0,100.0,0.0,11.85589444416916,8000,4000.0,798.4434385299683
4050.0,81.0,100.0,0.0,2.7150073667556853,8100,4050.0,835.2757525444031
4100.0,82.0,100.0,12.0,10.672008153087894,8200,4100.0,844.6460616588593
4150.0,83.0,100.0,0.0,10.293363904584341,8300,4150.0,854.3610603809357
4200.0,84.0,100.0,0.0,10.104308948967134,8400,4200.0,864.2578291893005
4250.0,85.0,100.0,0.0,10.964129635763454,8500,4250.0,873.3784818649292
4300.0,86.0,100.0,0.0,11.158463006257278,8600,4300.0,882.3402915000916
4350.0,87.0,100.0,0.0,11.534084585791241,8700,4350.0,891.0102486610413
4400.0,88.0,100.0,0.0,11.009594872599031,8800,4400.0,900.0932369232178
4450.0,89.0,100.0,0.0,11.918771813266785,8900,4450.0,908.4833648204803
4500.0,90.0,100.0,10.0,10.718077820126535,9000,4500.0,917.8133978843689
4550.0,91.0,100.0,0.0,10.757683857459684,9100,4550.0,927.1090807914734
4600.0,92.0,100.0,15.0,11.368053072004512,9200,4600.0,935.9056632518768
4650.0,93.0,100.0,0.0,10.944371864158512,9300,4650.0,945.0427815914154
4700.0,94.0,100.0,0.0,11.204864385953687,9400,4700.0,953.9674782752991
4750.0,95.0,100.0,0.0,11.603170883009785,9500,4750.0,962.5858135223389
4800.0,96.0,100.0,0.0,10.864821677006926,9600,4800.0,971.7898313999176
4850.0,97.0,100.0,11.0,10.760733598966162,9700,4850.0,981.0828802585602
4900.0,98.0,100.0,0.0,10.595441895412936,9800,4900.0,990.5209028720856
4950.0,99.0,100.0,17.0,11.07224870998117,9900,4950.0,999.5524940490723
5000.0,100.0,100.0,0.0,11.34265996223606,10000,5000.0,1008.3687696456909
5050.0,101.0,100.0,13.0,2.64604581153043,10100,5050.0,1046.161012172699
5100.0,102.0,100.0,0.0,10.367206330369378,10200,5100.0,1055.806813955307
5150.0,103.0,100.0,8.0,11.361812865001243,10300,5150.0,1064.6082274913788
5200.0,104.0,100.0,11.0,11.466093195796114,10400,5200.0,1073.3295958042145
5250.0,105.0,100.0,8.0,10.637105265573847,10500,5250.0,1082.7306518554688
5300.0,106.0,100.0,14.0,10.242021649048647,10600,5300.0,1092.4943509101868
5350.0,107.0,100.0,0.0,10.452734064087812,10700,5350.0,1102.0612273216248
5400.0,108.0,100.0,10.0,11.253826332184474,10800,5400.0,1110.947095155716
5450.0,109.0,100.0,12.0,10.838441812742458,10900,5450.0,1120.1735150814056
5500.0,110.0,100.0,0.0,10.6458174703579,11000,5500.0,1129.5668771266937
5550.0,111.0,100.0,0.0,11.021514439200217,11100,5550.0,1138.640041589737
5600.0,112.0,100.0,10.0,10.784856423184166,11200,5600.0,1147.9123041629791
5650.0,113.0,100.0,8.0,10.783046156345048,11300,5650.0,1157.1861226558685
5700.0,114.0,100.0,0.0,11.19482899376538,11400,5700.0,1166.118819952011
5750.0,115.0,100.0,11.0,10.782408590298658,11500,5750.0,1175.3931872844696
5800.0,116.0,100.0,13.0,10.892665033404738,11600,5800.0,1184.5736787319183
5850.0,117.0,100.0,0.0,11.083738205751594,11700,5850.0,1193.5959076881409
5900.0,118.0,100.0,0.0,10.652814237020687,11800,5900.0,1202.9831001758575
5950.0,119.0,100.0,0.0,11.410857315775962,11900,5950.0,1211.7466847896576
6000.0,120.0,100.0,11.0,10.732916253879813,12000,6000.0,1221.063818693161
6050.0,121.0,100.0,0.0,2.705442030510904,12100,6050.0,1258.0263574123383
6100.0,122.0,100.0,8.0,11.159531500736186,12200,6100.0,1266.9873087406158
6150.0,123.0,100.0,0.0,10.347650171847604,12300,6150.0,1276.651340007782
6200.0,124.0,100.0,11.0,11.146088856749284,12400,6200.0,1285.6230986118317
6250.0,125.0,100.0,0.0,10.16961883884027,12500,6250.0,1295.4563102722168
6300.0,126.0,100.0,0.0,10.962329459464863,12600,6300.0,1304.5784602165222
6350.0,127.0,100.0,0.0,10.975142998181802,12700,6350.0,1313.6899600028992
6400.0,128.0,100.0,0.0,10.259743493692868,12800,6400.0,1323.4367940425873
6450.0,129.0,100.0,12.0,11.582421610514265,12900,6450.0,1332.070568561554
6500.0,130.0,100.0,10.0,11.172394709942875,13000,6500.0,1341.021202802658
6550.0,131.0,100.0,16.0,10.802701540774951,13100,6550.0,1350.2781476974487
6600.0,132.0,100.0,0.0,9.986199853041601,13200,6600.0,1360.2919690608978
6650.0,133.0,100.0,9.0,9.959854059057559,13300,6650.0,1370.332278251648
6700.0,134.0,100.0,0.0,10.754729879176777,13400,6700.0,1379.6305148601532
6750.0,135.0,100.0,16.0,10.5299655852744,13500,6750.0,1389.1272239685059
6800.0,136.0,100.0,0.0,11.508506911284925,13600,6800.0,1397.8164498806
6850.0,137.0,100.0,12.0,11.143810063512722,13700,6850.0,1406.7900431156158
6900.0,138.0,100.0,9.0,10.825644086880517,13800,6900.0,1416.0273702144623
6950.0,139.0,100.0,0.0,11.537405786401102,13900,6950.0,1424.694832086563
7000.0,140.0,100.0,0.0,10.327431439529503,14000,7000.0,1434.3777832984924
7050.0,141.0,100.0,0.0,2.6584502296385284,14100,7050.0,1471.9936854839325
7100.0,142.0,100.0,15.0,10.436420257768361,14200,7100.0,1481.5755167007446
7150.0,143.0,100.0,10.0,10.77316681358191,14300,7150.0,1490.8578400611877
7200.0,144.0,100.0,17.0,11.362615910464525,14400,7200.0,1499.6586315631866
7250.0,145.0,100.0,14.0,10.26764669155187,14500,7250.0,1509.3979632854462
7300.0,146.0,100.0,11.0,10.518138511687454,14600,7300.0,1518.9053509235382
7350.0,147.0,100.0,13.0,10.665594183364842,14700,7350.0,1528.28129529953
7400.0,148.0,100.0,0.0,10.176465167688663,14800,7400.0,1538.107890844345
7450.0,149.0,100.0,15.0,11.295774025055357,14900,7450.0,1546.9607610702515
7500.0,150.0,100.0,12.0,10.705504668106572,15000,7500.0,1556.3017511367798
7550.0,151.0,100.0,12.0,11.34668919139544,15100,7550.0,1565.1148965358734
7600.0,152.0,100.0,0.0,11.359590538379836,15200,7600.0,1573.9180319309235
7650.0,153.0,100.0,13.0,10.648499960039285,15300,7650.0,1583.309027671814
7700.0,154.0,100.0,0.0,11.195856349262765,15400,7700.0,1592.240905046463
7750.0,155.0,100.0,12.0,10.681511244328023,15500,7750.0,1601.602877855301
7800.0,156.0,100.0,16.0,11.103406412665755,15600,7800.0,1610.6091241836548
7850.0,157.0,100.0,0.0,10.826982643648082,15700,7850.0,1619.8453092575073
7900.0,158.0,100.0,14.0,10.815024223614769,15800,7900.0,1629.0917072296143
7950.0,159.0,100.0,15.0,10.71527393487512,15900,7950.0,1638.4241814613342
8000.0,160.0,100.0,15.0,11.081151371294807,16000,8000.0,1647.4485168457031
8050.0,161.0,100.0,10.0,2.6954537571612804,16100,8050.0,1684.548023223877
8100.0,162.0,100.0,0.0,11.484036265677421,16200,8100.0,1693.255764722824
8150.0,163.0,100.0,11.0,10.95976833659237,16300,8150.0,1702.3800468444824
8200.0,164.0,100.0,0.0,10.799838472493397,16400,8200.0,1711.639446258545
8250.0,165.0,100.0,16.0,10.752354137288792,16500,8250.0,1720.9397366046906
8300.0,166.0,100.0,17.0,11.467202923230372,16600,8300.0,1729.6602606773376
8350.0,167.0,100.0,0.0,11.087552137655438,16700,8350.0,1738.6793851852417
8400.0,168.0,100.0,13.0,10.491727694712752,16800,8400.0,1748.210705280304
8450.0,169.0,100.0,0.0,10.566639701938563,16900,8450.0,1757.6744539737701
8500.0,170.0,100.0,0.0,10.200433970985298,17000,8500.0,1767.4779608249664
8550.0,171.0,100.0,14.0,10.40017720181073,17100,8550.0,1777.0931823253632
8600.0,172.0,100.0,11.0,10.493972582943412,17200,8600.0,1786.622463941574
8650.0,173.0,100.0,14.0,11.1702521047568,17300,8650.0,1795.5748147964478
8700.0,174.0,100.0,15.0,11.26261007403166,17400,8700.0,1804.4537527561188
8750.0,175.0,100.0,13.0,11.412336440135329,17500,8750.0,1813.216201543808
8800.0,176.0,100.0,12.0,10.540416804317951,17600,8800.0,1822.703494310379
8850.0,177.0,100.0,17.0,10.658185188986497,17700,8850.0,1832.0859565734863
8900.0,178.0,100.0,13.0,11.34552716887751,17800,8900.0,1840.9000036716461
8950.0,179.0,100.0,9.0,10.719616747039648,17900,8950.0,1850.2286970615387
9000.0,180.0,100.0,10.0,10.993083377542296,18000,9000.0,1859.3253281116486
9050.0,181.0,100.0,10.0,2.6792345213957365,18100,9050.0,1896.6494233608246
9100.0,182.0,100.0,10.0,10.525772936384696,18200,9100.0,1906.149914741516
9150.0,183.0,100.0,15.0,11.033008241801602,18300,9150.0,1915.2136278152466
9200.0,184.0,100.0,9.0,10.999156923542177,18400,9200.0,1924.3052351474762
9250.0,185.0,100.0,11.0,11.097800066904776,18500,9250.0,1933.3160316944122
9300.0,186.0,100.0,9.0,11.531044578635475,18600,9300.0,1941.9882748126984
9350.0,187.0,100.0,11.0,11.3678814547622,18700,9350.0,1950.7849900722504
9400.0,188.0,100.0,15.0,11.750763800319405,18800,9400.0,1959.295077085495
9450.0,189.0,100.0,14.0,11.205584026558462,18900,9450.0,1968.219200372696
9500.0,190.0,100.0,0.0,11.30930805344218,19000,9500.0,1977.0614759922028
9550.0,191.0,100.0,0.0,11.490495221982524,19100,9550.0,1985.764323234558
9600.0,192.0,100.0,11.0,11.72510244953295,19200,9600.0,1994.2930345535278
9650.0,193.0,100.0,0.0,12.041625634848982,19300,9650.0,2002.597562789917
9700.0,194.0,100.0,10.0,12.269340896596816,19400,9700.0,2010.74796128273
9750.0,195.0,100.0,12.0,12.404724704129276,19500,9750.0,2018.8094074726105
9800.0,196.0,100.0,10.0,12.56885850792512,19600,9800.0,2026.7655808925629
9850.0,197.0,100.0,15.0,12.012296790597912,19700,9850.0,2035.090384721756
9900.0,198.0,100.0,11.0,11.660293816994917,19800,9900.0,2043.6664998531342
9950.0,199.0,100.0,11.0,12.644561952702215,19900,9950.0,2051.5750393867493
10000.0,200.0,100.0,0.0,12.453606330011553,20000,10000.0,2059.604843378067
10050.0,201.0,100.0,0.0,3.009666298696929,20100,10050.0,2092.8311195373535
10100.0,202.0,100.0,10.0,12.792601934611179,20200,10100.0,2100.648138999939
10150.0,203.0,100.0,17.0,12.376651878515059,20300,10150.0,2108.7278695106506
10200.0,204.0,100.0,0.0,12.084125462276493,20400,10200.0,2117.0031909942627
10250.0,205.0,100.0,16.0,11.525791844062558,20500,10250.0,2125.679386138916
10300.0,206.0,100.0,15.0,12.257972277363837,20600,10300.0,2133.8373436927795
10350.0,207.0,100.0,7.0,11.987385634368254,20700,10350.0,2142.179447889328
10400.0,208.0,100.0,13.0,12.365468209252661,20800,10400.0,2150.2664864063263
10450.0,209.0,100.0,11.0,12.820059120213394,20900,10450.0,2158.0667638778687
10500.0,210.0,100.0,8.0,11.875503907873155,21000,10500.0,2166.4874608516693
10550.0,211.0,100.0,13.0,11.8762349298982,21100,10550.0,2174.9076392650604
10600.0,212.0,100.0,11.0,12.404022184378666,21200,10600.0,2182.96954202652
10650.0,213.0,100.0,7.0,12.507173808429153,21300,10650.0,2190.964954853058
10700.0,214.0,100.0,9.0,12.493488605954024,21400,10700.0,2198.9691257476807
10750.0,215.0,100.0,11.0,12.301191706688344,21500,10750.0,2207.098420858383
10800.0,216.0,100.0,14.0,12.883815178387206,21600,10800.0,2214.860098361969
10850.0,217.0,100.0,12.0,12.767867585196509,21700,10850.0,2222.6922607421875
10900.0,218.0,100.0,12.0,12.524202296892856,21800,10900.0,2230.6768023967743
10950.0,219.0,100.0,12.0,12.654296404533543,21900,10950.0,2238.579258441925
11000.0,220.0,100.0,16.0,12.28522370740417,22000,11000.0,2246.7191200256348
11050.0,221.0,100.0,13.0,2.986687056128778,22100,11050.0,2280.2010357379913
11100.0,222.0,100.0,12.0,12.595345621383606,22200,11100.0,2288.1404786109924
11150.0,223.0,100.0,12.0,12.25568066897959,22300,11150.0,2296.299961566925
11200.0,224.0,100.0,13.0,12.147761449159395,22400,11200.0,2304.531932592392
11250.0,225.0,100.0,10.0,12.33151785425267,22500,11250.0,2312.641235589981
11300.0,226.0,100.0,17.0,12.06303395871825,22600,11300.0,2320.931025505066
11350.0,227.0,100.0,10.0,12.452170313274076,22700,11350.0,2328.9617557525635
11400.0,228.0,100.0,11.0,12.459949246468332,22800,11400.0,2336.987472295761
11450.0,229.0,100.0,12.0,12.206613595901436,22900,11450.0,2345.1797544956207
11500.0,230.0,100.0,12.0,12.301794949338257,23000,11500.0,2353.3086507320404
11550.0,231.0,100.0,10.0,12.187329681409274,23100,11550.0,2361.5138952732086
11600.0,232.0,100.0,12.0,12.588623458463104,23200,11600.0,2369.4575769901276
11650.0,233.0,100.0,13.0,12.692775332310843,23300,11650.0,2377.3360760211945
11700.0,234.0,100.0,15.0,12.338537275052394,23400,11700.0,2385.440765619278
11750.0,235.0,100.0,11.0,12.906266372061614,23500,11750.0,2393.1889412403107
11800.0,236.0,100.0,16.0,11.901726896560492,23600,11800.0,2401.591084957123
11850.0,237.0,100.0,14.0,12.118999720451063,23700,11850.0,2409.842592716217
11900.0,238.0,100.0,12.0,12.181648616392517,23800,11900.0,2418.0516636371613
11950.0,239.0,100.0,10.0,12.511582591833177,23900,11950.0,2426.04425907135
12000.0,240.0,100.0,11.0,12.534711521702905,24000,12000.0,2434.0221061706543
12050.0,241.0,100.0,9.0,2.993020032470986,24100,12050.0,2467.4331769943237
12100.0,242.0,100.0,9.0,12.010602009983483,24200,12100.0,2475.7591559886932
12150.0,243.0,100.0,13.0,12.897996908518254,24300,12150.0,2483.5122995376587
12200.0,244.0,100.0,11.0,12.853340894006726,24400,12200.0,2491.292379140854
12250.0,245.0,100.0,15.0,12.573745488064292,24500,12250.0,2499.245460510254
12300.0,246.0,100.0,16.0,12.234595036836472,24600,12300.0,2507.4190056324005
12350.0,247.0,100.0,0.0,12.78527750012475,24700,12350.0,2515.2405037879944
12400.0,248.0,100.0,16.0,12.621761529552733,24800,12400.0,2523.163329601288
12450.0,249.0,100.0,11.0,12.62941806390179,24900,12450.0,2531.0813529491425
12500.0,250.0,100.0,12.0,12.508386035330618,25000,12500.0,2539.0759904384613
12550.0,251.0,100.0,12.0,11.809644136508691,25100,12550.0,2547.5436477661133
12600.0,252.0,100.0,11.0,12.193951883548467,25200,12600.0,2555.744435787201
12650.0,253.0,100.0,9.0,12.284251863620831,25300,12650.0,2563.884941339493
12700.0,254.0,100.0,16.0,12.688468255611207,25400,12700.0,2571.7661147117615
12750.0,255.0,100.0,11.0,12.059870010694667,25500,12750.0,2580.058079481125
12800.0,256.0,100.0,17.0,12.025246485350332,25600,12800.0,2588.373918533325
12850.0,257.0,100.0,15.0,12.098436870639874,25700,12850.0,2596.639451265335
12900.0,258.0,100.0,13.0,12.594397838941157,25800,12900.0,2604.5794909000397
12950.0,259.0,100.0,16.0,12.516437824535782,25900,12950.0,2612.5689854621887
13000.0,260.0,100.0,12.0,12.372548973335757,26000,13000.0,2620.6513962745667
13050.0,261.0,100.0,17.0,2.9556440161277675,26100,13050.0,2654.4849712848663
13100.0,262.0,100.0,14.0,12.652656479150632,26200,13100.0,2662.388451576233
13150.0,263.0,100.0,11.0,12.66210829592662,26300,13150.0,2670.2860317230225
13200.0,264.0,100.0,11.0,12.565565613637341,26400,13200.0,2678.244290113449
13250.0,265.0,100.0,15.0,12.216049140724104,26500,13250.0,2686.430244207382
13300.0,266.0,100.0,9.0,12.326649583807354,26600,13300.0,2694.542750120163
13350.0,267.0,100.0,16.0,12.745556388146811,26700,13350.0,2702.38862323761
13400.0,268.0,100.0,12.0,12.468014755542365,26800,13400.0,2710.409147500992
13450.0,269.0,100.0,14.0,12.395791209834039,26900,13450.0,2718.476403236389
13500.0,270.0,100.0,14.0,11.458047517564728,27000,13500.0,2727.203895330429
13550.0,271.0,100.0,10.0,11.80414520612937,27100,13550.0,2735.6754965782166
13600.0,272.0,100.0,11.0,12.25375112460335,27200,13600.0,2743.8362646102905
13650.0,273.0,100.0,13.0,12.022963169860404,27300,13650.0,2752.1536831855774
13700.0,274.0,100.0,10.0,12.622738507173523,27400,13700.0,2760.0758962631226
13750.0,275.0,100.0,11.0,12.431862385641972,27500,13750.0,2768.1197447776794
13800.0,276.0,100.0,14.0,12.7111060467022,27600,13800.0,2775.9868824481964
13850.0,277.0,100.0,16.0,12.358410838878452,27700,13850.0,2784.078539133072
13900.0,278.0,100.0,12.0,11.108011651390814,27800,13900.0,2793.0810520648956
13950.0,279.0,100.0,12.0,11.737182835348412,27900,13950.0,2801.6009855270386
14000.0,280.0,100.0,11.0,11.95238825975268,28000,14000.0,2809.967515707016
14050.0,281.0,100.0,14.0,2.9558595792208266,28100,14050.0,2843.798623561859
14100.0,282.0,100.0,9.0,12.163491342956565,28200,14100.0,2852.0199489593506
14150.0,283.0,100.0,12.0,12.723494012579936,28300,14150.0,2859.879426717758
14200.0,284.0,100.0,11.0,11.845037584087953,28400,14200.0,2868.321781873703
14250.0,285.0,100.0,10.0,11.684324578265176,28500,14250.0,2876.8802585601807
14300.0,286.0,100.0,16.0,12.209715690856802,28600,14300.0,2885.0704588890076
14350.0,287.0,100.0,16.0,11.964547228766415,28700,14350.0,2893.4284863471985
14400.0,288.0,100.0,16.0,12.602752387055418,28800,14400.0,2901.3632624149323
14450.0,289.0,100.0,15.0,12.570471130426927,28900,14450.0,2909.3184156417847
14500.0,290.0,100.0,11.0,12.75517510409205,29000,14500.0,2917.1583726406097
14550.0,291.0,100.0,10.0,12.813484503161837,29100,14550.0,2924.9626519680023
14600.0,292.0,100.0,0.0,12.06160786086066,29200,14600.0,2933.2534222602844
14650.0,293.0,100.0,0.0,12.217324804274087,29300,14650.0,2941.43852186203
14700.0,294.0,100.0,10.0,12.845147746467779,29400,14700.0,2949.2235639095306
14750.0,295.0,100.0,10.0,12.774053483527934,29500,14750.0,2957.0519337654114
14800.0,296.0,100.0,12.0,12.408715351713804,29600,14800.0,2965.1107869148254
14850.0,297.0,100.0,13.0,12.471177730243655,29700,14850.0,2973.1292774677277
14900.0,298.0,100.0,14.0,11.931533776537488,29800,14900.0,2981.5104308128357
14950.0,299.0,100.0,13.0,12.19341765969632,29900,14950.0,2989.711578607559
15000.0,300.0,100.0,14.0,12.005275870489006,30000,15000.0,2998.041251182556
15050.0,301.0,100.0,14.0,2.957070891355269,30100,15050.0,3031.8585007190704
15100.0,302.0,100.0,9.0,12.027684840488872,30200,15100.0,3040.1726541519165
15150.0,303.0,100.0,8.0,12.833658980910597,30300,15150.0,3047.9646661281586
15200.0,304.0,100.0,14.0,12.494620761527985,30400,15200.0,3055.9681119918823
15250.0,305.0,100.0,0.0,12.807929518620124,30500,15250.0,3063.7757771015167
15300.0,306.0,100.0,13.0,11.913177578548064,30600,15300.0,3072.1698446273804
15350.0,307.0,100.0,9.0,12.595956876779868,30700,15350.0,3080.108901500702
15400.0,308.0,100.0,16.0,11.616194304849271,30800,15400.0,3088.717574596405
15450.0,309.0,100.0,12.0,11.825064099240564,30900,15450.0,3097.174190044403
15500.0,310.0,100.0,13.0,11.164132014783604,31000,15500.0,3106.1314487457275
15550.0,311.0,100.0,14.0,11.2015179547265,31100,15550.0,3115.058811903
15600.0,312.0,100.0,14.0,11.686395107605954,31200,15600.0,3123.6157717704773
15650.0,313.0,100.0,7.0,11.367729868976488,31300,15650.0,3132.41260433197
15700.0,314.0,100.0,11.0,11.310959231154305,31400,15700.0,3141.25358915329
15750.0,315.0,100.0,11.0,11.281496096613605,31500,15750.0,3150.1176629066467
15800.0,316.0,100.0,13.0,11.416308748866788,31600,15800.0,3158.877063035965
15850.0,317.0,100.0,17.0,10.994019859674156,31700,15850.0,3167.972918510437
15900.0,318.0,100.0,11.0,11.174502709394044,31800,15900.0,3176.921863794327
15950.0,319.0,100.0,11.0,11.651797626222478,31900,15950.0,3185.504232645035
16000.0,320.0,100.0,15.0,11.780214432109695,32000,16000.0,3193.9930443763733
16050.0,321.0,100.0,9.0,2.7593732929301065,32100,16050.0,3230.2331590652466
16100.0,322.0,100.0,11.0,11.736102009498111,32200,16100.0,3238.7538771629333
16150.0,323.0,100.0,13.0,11.39662561515988,32300,16150.0,3247.52840590477
16200.0,324.0,100.0,14.0,11.466428599235321,32400,16200.0,3256.24951839447
16250.0,325.0,100.0,12.0,11.358548602940205,32500,16250.0,3265.053461790085
16300.0,326.0,100.0,13.0,11.32355226431413,32600,16300.0,3273.8846139907837
16350.0,327.0,100.0,9.0,11.471567112268554,32700,16350.0,3282.601820230484
16400.0,328.0,100.0,10.0,11.256863297075567,32800,16400.0,3291.4852912425995
16450.0,329.0,100.0,15.0,10.511519266326077,32900,16450.0,3300.998665332794
16500.0,330.0,100.0,12.0,11.427916272413059,33000,16500.0,3309.749168395996
16550.0,331.0,100.0,6.0,11.482717053068319,33100,16550.0,3318.457910299301
16600.0,332.0,100.0,9.0,11.381568855359564,33200,16600.0,3327.2440462112427
16650.0,333.0,100.0,10.0,11.67165565490245,33300,16650.0,3335.8118126392365
16700.0,334.0,100.0,0.0,11.247188473716978,33400,16700.0,3344.702924966812
16750.0,335.0,100.0,16.0,11.191791957265716,33500,16750.0,3353.6380462646484
16800.0,336.0,100.0,14.0,11.530976104182763,33600,16800.0,3362.310340166092
16850.0,337.0,100.0,7.0,10.9487820780436,33700,16850.0,3371.4437775611877
